center,left,right,steering,throttle,brake,speed
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_16_540.jpg,,,0,0,0,1.540862E-05
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_16_612.jpg,,,0,0,0,1.025585E-05
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_16_694.jpg,,,0,0,0,3.33317E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_16_773.jpg,,,0,0,0,3.859675E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_16_840.jpg,,,0,0,0,8.524807E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_16_917.jpg,,,0,0,0,1.00888E-05
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_16_984.jpg,,,0,0,0,1.577137E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_17_067.jpg,,,0,0,0,6.587582E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_17_135.jpg,,,0,0,0,1.517242E-05
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_17_219.jpg,,,0,0,0,8.52931E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_17_286.jpg,,,0,0,0,3.363727E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_17_375.jpg,,,0,0,0,1.816856E-05
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_17_448.jpg,,,0,0,0,1.478826E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_17_517.jpg,,,0,0,0,7.672439E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_17_584.jpg,,,0,0,0,1.406905E-05
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_17_654.jpg,,,0,0,0,5.597729E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_17_737.jpg,,,-0.1,0,0,1.082063E-05
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_17_804.jpg,,,-0.1,0,0,1.573788E-05
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_17_879.jpg,,,-0.1,0,0,7.724402E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_17_951.jpg,,,-0.1,0,0,8.854695E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_18_042.jpg,,,-0.1,0,0,9.852512E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_18_113.jpg,,,-0.1,0,0,1.071718E-05
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_18_185.jpg,,,-0.1,0,0,1.208063E-05
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_18_258.jpg,,,-0.1,0,0,5.46726E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_18_328.jpg,,,-0.1,0,0,5.206382E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_18_398.jpg,,,-0.1,0,0,7.457831E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_18_472.jpg,,,-0.1,0,0,9.394369E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_18_543.jpg,,,-0.1,0,0,1.098679E-05
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_18_613.jpg,,,-0.1,0,0,6.99357E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_18_691.jpg,,,-0.1,0,0,1.038751E-05
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_18_756.jpg,,,-0.1,0,0,2.494372E-05
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_18_849.jpg,,,0,0,0,1.436576E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_18_918.jpg,,,0,0,0,9.981414E-06
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_18_987.jpg,,,0,0,0,1.091244E-05
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_19_077.jpg,,,0,0,0,1.257486E-05
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_19_143.jpg,,,0,0.04755306,0,0.00393132
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_19_216.jpg,,,0,0.2665501,0,0.155329
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_19_290.jpg,,,0,0.07429218,0,0.2969904
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_19_365.jpg,,,0,0,0,0.2811919
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_19_436.jpg,,,-0.03333334,0,0,0.2792548
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_19_506.jpg,,,-0.06666667,0,0,0.2766758
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_19_590.jpg,,,-0.1,0,0,0.2741056
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_19_657.jpg,,,-0.1333333,0,0,0.2715437
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_19_725.jpg,,,-0.1333333,0,0,0.2696832
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_19_794.jpg,,,-0.1333333,0,0,0.2678344
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_19_862.jpg,,,-0.1333333,0,0,0.2653866
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_19_932.jpg,,,-0.1333333,0,0,0.2635638
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_20_009.jpg,,,-0.1333333,0.1534445,0,0.3181211
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_20_072.jpg,,,-0.1333333,0.3242161,0,0.507534
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_20_154.jpg,,,-0.1333333,0.5952995,0,0.953729
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_20_223.jpg,,,-0.1333333,0.5377593,0,1.529584
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_20_294.jpg,,,-0.1333333,0.3630359,0,1.853629
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_20_381.jpg,,,-0.1333333,0.2103746,0,2.098254
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_20_472.jpg,,,-0.1333333,0.4725115,0,2.43354
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_20_555.jpg,,,-0.1333333,0.5476134,0,2.980268
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_20_632.jpg,,,-0.1333333,0.3561172,0,3.391214
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_20_716.jpg,,,-0.1333333,0.2916834,0,3.595639
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_20_783.jpg,,,-0.1333333,0.4773023,0,3.963139
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_20_859.jpg,,,-0.1333333,0.7194593,0,4.556442
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_20_926.jpg,,,-0.1333333,0.9214854,0,5.140417
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_21_015.jpg,,,-0.1333333,1,0,6.051904
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_21_088.jpg,,,-0.1333333,1,0,6.969075
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_21_158.jpg,,,-0.1333333,1,0,7.87913
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_21_227.jpg,,,-0.1333333,1,0,8.557026
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_21_296.jpg,,,0,1,0,9.228124
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_21_365.jpg,,,0,1,0,10.12041
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_21_444.jpg,,,0,1,0,11.00613
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_21_517.jpg,,,0,1,0,11.49932
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_21_597.jpg,,,-0.2666667,1,0,12.52246
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_21_665.jpg,,,-0.2666667,1,0,13.21647
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_21_737.jpg,,,-0.2666667,1,0,14.05782
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_21_818.jpg,,,-0.2666667,0.7154799,0,14.73832
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_21_888.jpg,,,-0.2666667,0.5364456,0,15.25189
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_21_963.jpg,,,-0.2666667,0.2810314,0,15.51534
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_22_038.jpg,,,-0.2666667,0.05641246,0,15.552
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_22_109.jpg,,,-0.2666667,0,0,15.23082
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_22_185.jpg,,,-0.2666667,0,0,15.10603
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_22_257.jpg,,,-0.2666667,0.06962729,0,14.98673
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_22_333.jpg,,,-0.2666667,0.2700691,0,15.24936
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_22_394.jpg,,,-0.2666667,0.05967021,0,15.04488
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_22_462.jpg,,,-0.2666667,0,0,14.93977
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_22_533.jpg,,,-0.2666667,0,0,15.0881
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_22_602.jpg,,,-0.2666667,0,0,14.969
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_22_677.jpg,,,-0.2666667,0.106395,0,14.64148
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_22_755.jpg,,,-0.2666667,0.01675487,0,14.61195
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_22_829.jpg,,,-0.2666667,0,0,14.4929
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_22_918.jpg,,,-0.2666667,0.08377218,0,14.60019
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_22_991.jpg,,,-0.2666667,0.2920167,0,14.42758
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_23_060.jpg,,,-0.2666667,0.1303525,0,14.52417
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_23_128.jpg,,,-0.2666667,0,0,14.70362
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_23_202.jpg,,,-0.2666667,0.1292403,0,14.5915
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_23_312.jpg,,,0.1,0.005457401,0,14.35737
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_23_370.jpg,,,0.1,0,0,14.49299
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_23_446.jpg,,,0.1,0.2426126,0,14.41709
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_23_516.jpg,,,0.1,0.1102824,0,14.26384
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_23_589.jpg,,,0.1,0,0,14.17633
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_23_662.jpg,,,0.1,0.1090586,0,14.08222
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_23_731.jpg,,,0.1,0.3075778,0,14.38701
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_23_824.jpg,,,-0.1,0.2562139,0,14.42898
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_23_896.jpg,,,-0.1,0.02918887,0,14.71229
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_23_983.jpg,,,-0.1,0.2146411,0,14.36834
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_24_055.jpg,,,-0.1,0.253629,0,14.7666
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_24_123.jpg,,,-0.1,0.02078962,0,14.71052
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_24_213.jpg,,,-0.1,0.1950417,0,14.63999
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_24_281.jpg,,,-0.1,0.2284226,0,14.79142
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_24_372.jpg,,,-0.1,0,0,14.80113
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_24_458.jpg,,,-0.1,0.2037184,0,14.70955
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_24_551.jpg,,,-0.1,0.02366781,0,14.5659
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_24_643.jpg,,,-0.1,0.134433,0,14.67284
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_24_720.jpg,,,-0.1,0.08340025,0,14.68029
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_24_806.jpg,,,-0.1,0,0,14.58455
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_24_884.jpg,,,-0.1,0.1028945,0,14.52653
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_24_957.jpg,,,-0.1,0,0,14.25364
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_25_020.jpg,,,-0.1,0.0689249,0,14.17258
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_25_092.jpg,,,-0.1,0.2824531,0,14.39602
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_25_181.jpg,,,-0.1,0.5531852,0,14.56949
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_25_257.jpg,,,-0.1,0.6422467,0,14.96527
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_25_347.jpg,,,-0.1,0.3720639,0,15.29826
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_25_431.jpg,,,-0.1,0.4555535,0,15.52515
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_25_506.jpg,,,-0.1,0.3478503,0,15.8938
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_25_578.jpg,,,-0.1,0.3272009,0,15.98462
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_25_651.jpg,,,-0.1,0.5477822,0,16.6428
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_25_730.jpg,,,-0.1,0.3104732,0,16.96192
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_25_799.jpg,,,-0.1,0.3039508,0,17.08704
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_25_873.jpg,,,-0.1,0.2722793,0,16.79707
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_25_940.jpg,,,-0.1,0.06506324,0,16.77634
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_26_029.jpg,,,-0.1,0.3128572,0,16.90087
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_26_095.jpg,,,-0.1,0.1442599,0,17.39202
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_26_167.jpg,,,-0.1,0,0,17.32392
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_26_243.jpg,,,-0.1,0,0,17.18652
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_26_325.jpg,,,-0.1,0,0,17.0508
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_26_395.jpg,,,-0.1,0,0,16.40619
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_26_466.jpg,,,-0.1,0,0,16.27098
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_26_533.jpg,,,-0.1,0,0,16.71762
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_26_608.jpg,,,-0.1,0,0,16.58735
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_26_682.jpg,,,-0.1,0,0,16.45934
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_26_752.jpg,,,-0.1,0,0,15.8206
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_26_820.jpg,,,-0.1,0.06271148,0,15.69879
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_26_903.jpg,,,-0.1,0.07729554,0,15.65845
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_26_969.jpg,,,-0.1,0,0,16.1201
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_27_034.jpg,,,-0.1,0,0,15.47259
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_27_109.jpg,,,-0.1,0,0,15.35415
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_27_182.jpg,,,-0.1,0,0,15.249
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_27_263.jpg,,,-0.1,0,0,15.15491
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_27_339.jpg,,,-0.1,0,0,15.0344
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_27_409.jpg,,,-0.1,0.1854329,0,15.49778
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_27_489.jpg,,,-0.1,0.09502244,0,15.57114
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_27_556.jpg,,,-0.1,0,0,14.93929
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_27_636.jpg,,,-0.1,0.06088758,0,14.85182
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_27_705.jpg,,,-0.1,0.09554744,0,14.80545
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_27_774.jpg,,,-0.1,0,0,15.30037
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_27_859.jpg,,,-0.1,0,0,14.59306
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_27_951.jpg,,,-0.1,0,0,14.49532
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_28_021.jpg,,,-0.1,0,0,14.4467
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_28_088.jpg,,,-0.1,0,0,14.864
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_28_156.jpg,,,-0.1,0,0,14.24928
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_28_223.jpg,,,-0.1,0.2024825,0,14.17466
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_28_314.jpg,,,-0.1,0.09783626,0,14.28554
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_28_376.jpg,,,-0.1,0,0,14.76941
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_28_463.jpg,,,-0.1,0.2513394,0,14.14148
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_28_532.jpg,,,-0.1,0.1335511,0,14.80186
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_28_608.jpg,,,-0.1,0.03833413,0,14.70993
/home/behrooz/robotic/Udacity_SDCND/Behavioral_Cloning/IMG/center_2017_01_16_22_45_28_675.jpg,,,-0.1,0.2515111,0,14.17097
